No.,Time,Snd/Rc,Dest,Src,Priority,PGN,NOx Raw,O2 Raw,Status,Heater,Error NOx,Error O2
1879,13.575,Receive,255,82,6,61455,3968,62812,85,159,31,255
1880,13.575,Receive,255,82,6,61455,3968,62812,85,159,31,255
1881,13.589,Receive,255,0,6,65247,65535,65535,255,255,255,5
1882,13.589,Receive,255,0,6,65247,65535,65535,255,255,255,5
1883,13.602,Receive,255,81,6,61454,3964,62597,85,159,31,255
1884,13.602,Receive,255,81,6,61454,3964,62597,85,159,31,255
1885,13.610,Receive,255,0,6,65247,65535,65535,255,255,255,5
1886,13.610,Receive,255,0,6,65247,65535,65535,255,255,255,5
1887,13.625,Receive,255,82,6,61455,3968,62812,85,159,31,255
1888,13.625,Receive,255,82,6,61455,3968,62812,85,159,31,255
1889,13.629,Receive,255,0,6,65247,65535,65535,255,255,255,5
1890,13.629,Receive,255,0,6,65247,65535,65535,255,255,255,5
1891,13.649,Receive,255,0,6,65247,65535,65535,255,255,255,5
1892,13.649,Receive,255,0,6,65247,65535,65535,255,255,255,5
1893,13.652,Receive,255,81,6,61454,3964,62597,85,159,31,255
1894,13.652,Receive,255,81,6,61454,3964,62597,85,159,31,255
1895,13.669,Receive,255,0,6,65247,65535,65535,255,255,255,5
1896,13.669,Receive,255,0,6,65247,65535,65535,255,255,255,5
1897,13.675,Receive,255,82,6,61455,3968,62812,85,159,31,255
1898,13.675,Receive,255,82,6,61455,3968,62812,85,159,31,255
1899,13.689,Receive,255,0,6,65247,65535,65535,255,255,255,5
1900,13.689,Receive,255,0,6,65247,65535,65535,255,255,255,5
1901,13.702,Receive,255,81,6,61454,3964,62597,85,159,31,255
1902,13.702,Receive,255,81,6,61454,3964,62597,85,159,31,255
1903,13.709,Receive,255,0,6,65247,65535,65535,255,255,255,5
1904,13.709,Receive,255,0,6,65247,65535,65535,255,255,255,5
1905,13.725,Receive,255,82,6,61455,3968,62812,85,159,31,255
1906,13.725,Receive,255,82,6,61455,3968,62812,85,159,31,255
1907,13.730,Receive,255,0,6,65247,65535,65535,255,255,255,5
1908,13.730,Receive,255,0,6,65247,65535,65535,255,255,255,5
1909,13.749,Receive,255,0,6,65247,65535,65535,255,255,255,5
1910,13.749,Receive,255,0,6,65247,65535,65535,255,255,255,5
1911,13.752,Receive,255,81,6,61454,3964,62597,85,159,31,255
1912,13.752,Receive,255,81,6,61454,3964,62597,85,159,31,255
1913,13.770,Receive,255,0,6,65247,65535,65535,255,255,255,5
1914,13.770,Receive,255,0,6,65247,65535,65535,255,255,255,5
1915,13.775,Receive,255,82,6,61455,3968,62812,85,159,31,255
1916,13.775,Receive,255,82,6,61455,3968,62812,85,159,31,255
1917,13.789,Receive,255,0,6,65247,65535,65535,255,255,255,5
1918,13.789,Receive,255,0,6,65247,65535,65535,255,255,255,5
1919,13.802,Receive,255,81,6,61454,3974,62597,85,159,31,255
1920,13.802,Receive,255,81,6,61454,3974,62597,85,159,31,255
1921,13.810,Receive,255,0,6,65247,65535,65535,255,255,255,5
1922,13.810,Receive,255,0,6,65247,65535,65535,255,255,255,5
1923,13.825,Receive,255,82,6,61455,3968,62812,85,159,31,255
1924,13.825,Receive,255,82,6,61455,3968,62812,85,159,31,255
1925,13.830,Receive,255,0,6,65247,65535,65535,255,255,255,5
1926,13.830,Receive,255,0,6,65247,65535,65535,255,255,255,5
1927,13.849,Receive,255,0,6,65247,65535,65535,255,255,255,5
1928,13.849,Receive,255,0,6,65247,65535,65535,255,255,255,5
1929,13.852,Receive,255,81,6,61454,3974,62597,85,159,31,255
1930,13.852,Receive,255,81,6,61454,3974,62597,85,159,31,255
1931,13.870,Receive,255,0,6,65247,65535,65535,255,255,255,5
1932,13.870,Receive,255,0,6,65247,65535,65535,255,255,255,5
1933,13.875,Receive,255,82,6,61455,3968,62812,85,159,31,255
1934,13.875,Receive,255,82,6,61455,3968,62812,85,159,31,255
1935,13.890,Receive,255,0,6,65247,65535,65535,255,255,255,5
1936,13.890,Receive,255,0,6,65247,65535,65535,255,255,255,5
1937,13.902,Receive,255,81,6,61454,3974,62597,85,159,31,255
1938,13.902,Receive,255,81,6,61454,3974,62597,85,159,31,255
1939,13.910,Receive,255,0,6,65247,65535,65535,255,255,255,5
1940,13.910,Receive,255,0,6,65247,65535,65535,255,255,255,5
1941,13.925,Receive,255,82,6,61455,3968,62812,85,159,31,255
1942,13.925,Receive,255,82,6,61455,3968,62812,85,159,31,255
1943,13.930,Receive,255,0,6,65247,65535,65535,255,255,255,5
1944,13.930,Receive,255,0,6,65247,65535,65535,255,255,255,5
1945,13.949,Receive,255,0,6,65247,65535,65535,255,255,255,5
1946,13.949,Receive,255,0,6,65247,65535,65535,255,255,255,5
1947,13.952,Receive,255,81,6,61454,3974,62597,85,159,31,255
1948,13.952,Receive,255,81,6,61454,3974,62597,85,159,31,255
1949,13.970,Receive,255,0,6,65247,65535,65535,255,255,255,5
1950,13.970,Receive,255,0,6,65247,65535,65535,255,255,255,5
1951,13.975,Receive,255,82,6,61455,3968,62812,85,159,31,255
1952,13.975,Receive,255,82,6,61455,3968,62812,85,159,31,255
1953,13.990,Receive,255,0,6,65247,65535,65535,255,255,255,5
1954,13.990,Receive,255,0,6,65247,65535,65535,255,255,255,5
1955,14.002,Receive,255,81,6,61454,3974,62597,85,159,31,255
1956,14.002,Receive,255,81,6,61454,3974,62597,85,159,31,255
1957,14.010,Receive,255,0,6,65247,65535,65535,255,255,255,5
1958,14.010,Receive,255,0,6,65247,65535,65535,255,255,255,5
1959,14.025,Receive,255,82,6,61455,3968,62812,85,159,31,255
1960,14.025,Receive,255,82,6,61455,3968,62812,85,159,31,255
1961,14.030,Receive,255,0,6,65247,65535,65535,255,255,255,5
1962,14.030,Receive,255,0,6,65247,65535,65535,255,255,255,5
1963,14.049,Receive,255,0,6,65247,65535,65535,255,255,255,5
1964,14.049,Receive,255,0,6,65247,65535,65535,255,255,255,5
1965,14.052,Receive,255,81,6,61454,3974,62597,85,159,31,255
1966,14.052,Receive,255,81,6,61454,3974,62597,85,159,31,255
1967,14.070,Receive,255,0,6,65247,65535,65535,255,255,255,5
1968,14.070,Receive,255,0,6,65247,65535,65535,255,255,255,5
1969,14.075,Receive,255,82,6,61455,3968,62812,85,159,31,255
1970,14.075,Receive,255,82,6,61455,3968,62812,85,159,31,255
1971,14.090,Receive,255,0,6,65247,65535,65535,255,255,255,5
1972,14.090,Receive,255,0,6,65247,65535,65535,255,255,255,5
1973,14.102,Receive,255,81,6,61454,3974,62597,85,159,31,255
1974,14.102,Receive,255,81,6,61454,3974,62597,85,159,31,255
1975,14.110,Receive,255,0,6,65247,65535,65535,255,255,255,5
1976,14.110,Receive,255,0,6,65247,65535,65535,255,255,255,5
1977,14.125,Receive,255,82,6,61455,3968,62812,85,159,31,255
1978,14.125,Receive,255,82,6,61455,3968,62812,85,159,31,255
1979,14.130,Receive,255,0,6,65247,65535,65535,255,255,255,5
1980,14.130,Receive,255,0,6,65247,65535,65535,255,255,255,5
1981,14.150,Receive,255,0,6,65247,65535,65535,255,255,255,5
1982,14.150,Receive,255,0,6,65247,65535,65535,255,255,255,5
1983,14.152,Receive,255,81,6,61454,3974,62597,85,159,31,255
1984,14.152,Receive,255,81,6,61454,3974,62597,85,159,31,255
1985,14.170,Receive,255,0,6,65247,65535,65535,255,255,255,5
1986,14.170,Receive,255,0,6,65247,65535,65535,255,255,255,5
1987,14.175,Receive,255,82,6,61455,3968,62812,85,159,31,255
1988,14.175,Receive,255,82,6,61455,3968,62812,85,159,31,255
1989,14.190,Receive,255,0,6,65247,65535,65535,255,255,255,5
1990,14.190,Receive,255,0,6,65247,65535,65535,255,255,255,5
1991,14.202,Receive,255,81,6,61454,3974,62597,85,159,31,255
1992,14.202,Receive,255,81,6,61454,3974,62597,85,159,31,255
1993,14.210,Receive,255,0,6,65247,65535,65535,255,255,255,5
1994,14.210,Receive,255,0,6,65247,65535,65535,255,255,255,5
1995,14.225,Receive,255,82,6,61455,3968,62812,85,159,31,255
1996,14.225,Receive,255,82,6,61455,3968,62812,85,159,31,255
1997,14.230,Receive,255,0,6,65247,65535,65535,255,255,255,5
1998,14.230,Receive,255,0,6,65247,65535,65535,255,255,255,5
1999,14.250,Receive,255,0,6,65247,65535,65535,255,255,255,5
2000,14.250,Receive,255,0,6,65247,65535,65535,255,255,255,5
2001,14.252,Receive,255,81,6,61454,3974,62597,85,159,31,255
2002,14.252,Receive,255,81,6,61454,3974,62597,85,159,31,255
2003,14.270,Receive,255,0,6,65247,65535,65535,255,255,255,5
2004,14.270,Receive,255,0,6,65247,65535,65535,255,255,255,5
2005,14.275,Receive,255,82,6,61455,3968,62812,85,159,31,255
2006,14.275,Receive,255,82,6,61455,3968,62812,85,159,31,255
2007,14.290,Receive,255,0,6,65247,65535,65535,255,255,255,5
2008,14.290,Receive,255,0,6,65247,65535,65535,255,255,255,5
2009,14.302,Receive,255,81,6,61454,3974,62597,85,159,31,255
2010,14.302,Receive,255,81,6,61454,3974,62597,85,159,31,255
2011,14.310,Receive,255,0,6,65247,65535,65535,255,255,255,5
2012,14.310,Receive,255,0,6,65247,65535,65535,255,255,255,5
2013,14.325,Receive,255,82,6,61455,3968,62812,85,159,31,255
2014,14.325,Receive,255,82,6,61455,3968,62812,85,159,31,255
2015,14.330,Receive,255,0,6,65247,65535,65535,255,255,255,5
2016,14.330,Receive,255,0,6,65247,65535,65535,255,255,255,5
2017,14.349,Receive,255,0,6,65247,65535,65535,255,255,255,5
2018,14.349,Receive,255,0,6,65247,65535,65535,255,255,255,5
2019,14.352,Receive,255,81,6,61454,3974,62597,85,159,31,255
2020,14.352,Receive,255,81,6,61454,3974,62597,85,159,31,255
2021,14.370,Receive,255,0,6,65247,65535,65535,255,255,255,5
2022,14.370,Receive,255,0,6,65247,65535,65535,255,255,255,5
2023,14.375,Receive,255,82,6,61455,3968,62812,85,159,31,255
2024,14.375,Receive,255,82,6,61455,3968,62812,85,159,31,255
2025,14.390,Receive,255,0,6,65247,65535,65535,255,255,255,5
2026,14.390,Receive,255,0,6,65247,65535,65535,255,255,255,5
2027,14.402,Receive,255,81,6,61454,3974,62597,85,159,31,255
2028,14.402,Receive,255,81,6,61454,3974,62597,85,159,31,255
2029,14.410,Receive,255,0,6,65247,65535,65535,255,255,255,5
2030,14.410,Receive,255,0,6,65247,65535,65535,255,255,255,5
2031,14.425,Receive,255,82,6,61455,3968,62812,85,159,31,255
2032,14.425,Receive,255,82,6,61455,3968,62812,85,159,31,255
2033,14.430,Receive,255,0,6,65247,65535,65535,255,255,255,5
2034,14.430,Receive,255,0,6,65247,65535,65535,255,255,255,5
2035,14.450,Receive,255,0,6,65247,65535,65535,255,255,255,5
2036,14.450,Receive,255,0,6,65247,65535,65535,255,255,255,5
2037,14.452,Receive,255,81,6,61454,3974,62597,85,159,31,255
2038,14.452,Receive,255,81,6,61454,3974,62597,85,159,31,255
2039,14.470,Receive,255,0,6,65247,65535,65535,255,255,255,5
2040,14.470,Receive,255,0,6,65247,65535,65535,255,255,255,5
2041,14.475,Receive,255,82,6,61455,3968,62812,85,159,31,255
2042,14.475,Receive,255,82,6,61455,3968,62812,85,159,31,255
2043,14.490,Receive,255,0,6,65247,65535,65535,255,255,255,5
2044,14.490,Receive,255,0,6,65247,65535,65535,255,255,255,5
2045,14.502,Receive,255,81,6,61454,3974,62597,85,159,31,255
2046,14.502,Receive,255,81,6,61454,3974,62597,85,159,31,255
2047,14.510,Receive,255,0,6,65247,65535,65535,255,255,255,5
2048,14.510,Receive,255,0,6,65247,65535,65535,255,255,255,5
2049,14.525,Receive,255,82,6,61455,3968,62812,85,159,31,255
2050,14.525,Receive,255,82,6,61455,3968,62812,85,159,31,255
2051,14.530,Receive,255,0,6,65247,65535,65535,255,255,255,5
2052,14.530,Receive,255,0,6,65247,65535,65535,255,255,255,5
2053,14.549,Receive,255,0,6,65247,65535,65535,255,255,255,5
2054,14.549,Receive,255,0,6,65247,65535,65535,255,255,255,5
2055,14.552,Receive,255,81,6,61454,3974,62597,85,159,31,255
2056,14.552,Receive,255,81,6,61454,3974,62597,85,159,31,255
2057,14.570,Receive,255,0,6,65247,65535,65535,255,255,255,5
2058,14.570,Receive,255,0,6,65247,65535,65535,255,255,255,5
2059,14.575,Receive,255,82,6,61455,3968,62812,85,159,31,255
2060,14.575,Receive,255,82,6,61455,3968,62812,85,159,31,255
2061,14.590,Receive,255,0,6,65247,65535,65535,255,255,255,5
2062,14.590,Receive,255,0,6,65247,65535,65535,255,255,255,5
2063,14.602,Receive,255,81,6,61454,3974,62597,85,159,31,255
2064,14.602,Receive,255,81,6,61454,3974,62597,85,159,31,255
2065,14.610,Receive,255,0,6,65247,65535,65535,255,255,255,5
2066,14.610,Receive,255,0,6,65247,65535,65535,255,255,255,5
2067,14.625,Receive,255,82,6,61455,3968,62812,85,159,31,255
2068,14.625,Receive,255,82,6,61455,3968,62812,85,159,31,255
2069,14.630,Receive,255,0,6,65247,65535,65535,255,255,255,5
2070,14.630,Receive,255,0,6,65247,65535,65535,255,255,255,5
2071,14.649,Receive,255,0,6,65247,65535,65535,255,255,255,5
2072,14.649,Receive,255,0,6,65247,65535,65535,255,255,255,5
2073,14.652,Receive,255,81,6,61454,3974,62597,85,159,31,255
2074,14.652,Receive,255,81,6,61454,3974,62597,85,159,31,255
2075,14.670,Receive,255,0,6,65247,65535,65535,255,255,255,5
2076,14.670,Receive,255,0,6,65247,65535,65535,255,255,255,5
2077,14.675,Receive,255,82,6,61455,3968,62812,85,159,31,255
2078,14.675,Receive,255,82,6,61455,3968,62812,85,159,31,255
2079,14.689,Receive,255,0,6,65247,65535,65535,255,255,255,5
2080,14.689,Receive,255,0,6,65247,65535,65535,255,255,255,5
2081,14.702,Receive,255,81,6,61454,3974,62597,85,159,31,255
2082,14.702,Receive,255,81,6,61454,3974,62597,85,159,31,255
2083,14.710,Receive,255,0,6,65247,65535,65535,255,255,255,5
2084,14.710,Receive,255,0,6,65247,65535,65535,255,255,255,5
2085,14.725,Receive,255,82,6,61455,3968,62812,85,159,31,255
2086,14.725,Receive,255,82,6,61455,3968,62812,85,159,31,255
2087,14.729,Receive,255,0,6,65247,65535,65535,255,255,255,5
2088,14.729,Receive,255,0,6,65247,65535,65535,255,255,255,5
2089,14.749,Receive,255,0,6,65247,65535,65535,255,255,255,5
2090,14.749,Receive,255,0,6,65247,65535,65535,255,255,255,5
2091,14.752,Receive,255,81,6,61454,3974,62597,85,159,31,255
2092,14.752,Receive,255,81,6,61454,3974,62597,85,159,31,255
2093,14.770,Receive,255,0,6,65247,65535,65535,255,255,255,5
2094,14.770,Receive,255,0,6,65247,65535,65535,255,255,255,5
2095,14.775,Receive,255,82,6,61455,3968,62812,85,159,31,255
2096,14.775,Receive,255,82,6,61455,3968,62812,85,159,31,255
2097,14.789,Receive,255,0,6,65247,65535,65535,255,255,255,5
2098,14.789,Receive,255,0,6,65247,65535,65535,255,255,255,5
2099,14.802,Receive,255,81,6,61454,3974,62597,85,159,31,255
2100,14.802,Receive,255,81,6,61454,3974,62597,85,159,31,255
2101,14.809,Receive,255,0,6,65247,65535,65535,255,255,255,5
2102,14.809,Receive,255,0,6,65247,65535,65535,255,255,255,5
2103,14.825,Receive,255,82,6,61455,3968,62812,85,159,31,255
2104,14.825,Receive,255,82,6,61455,3968,62812,85,159,31,255
2105,14.829,Receive,255,0,6,65247,65535,65535,255,255,255,5
2106,14.829,Receive,255,0,6,65247,65535,65535,255,255,255,5
2107,14.849,Receive,255,0,6,65247,65535,65535,255,255,255,5
2108,14.849,Receive,255,0,6,65247,65535,65535,255,255,255,5
2109,14.852,Receive,255,81,6,61454,3974,62597,85,159,31,255
2110,14.852,Receive,255,81,6,61454,3974,62597,85,159,31,255
2111,14.869,Receive,255,0,6,65247,65535,65535,255,255,255,5
2112,14.869,Receive,255,0,6,65247,65535,65535,255,255,255,5
2113,14.875,Receive,255,82,6,61455,3968,62812,85,159,31,255
2114,14.875,Receive,255,82,6,61455,3968,62812,85,159,31,255
2115,14.889,Receive,255,0,6,65247,65535,65535,255,255,255,5
2116,14.889,Receive,255,0,6,65247,65535,65535,255,255,255,5
2117,14.902,Receive,255,81,6,61454,3974,62597,85,159,31,255
2118,14.902,Receive,255,81,6,61454,3974,62597,85,159,31,255
2119,14.910,Receive,255,0,6,65247,65535,65535,255,255,255,5
2120,14.910,Receive,255,0,6,65247,65535,65535,255,255,255,5
2121,14.925,Receive,255,82,6,61455,3968,62812,85,159,31,255
2122,14.925,Receive,255,82,6,61455,3968,62812,85,159,31,255
2123,14.929,Receive,255,0,6,65247,65535,65535,255,255,255,5
2124,14.929,Receive,255,0,6,65247,65535,65535,255,255,255,5
2125,14.949,Receive,255,0,6,65247,65535,65535,255,255,255,5
2126,14.949,Receive,255,0,6,65247,65535,65535,255,255,255,5
2127,14.952,Receive,255,81,6,61454,3974,62597,85,159,31,255
2128,14.952,Receive,255,81,6,61454,3974,62597,85,159,31,255
2129,14.969,Receive,255,0,6,65247,65535,65535,255,255,255,5
2130,14.969,Receive,255,0,6,65247,65535,65535,255,255,255,5
2131,14.975,Receive,255,82,6,61455,3968,62812,85,159,31,255
2132,14.975,Receive,255,82,6,61455,3968,62812,85,159,31,255
2133,14.989,Receive,255,0,6,65247,65535,65535,255,255,255,5
2134,14.989,Receive,255,0,6,65247,65535,65535,255,255,255,5
2135,15.002,Receive,255,81,6,61454,3974,62597,85,159,31,255
2136,15.002,Receive,255,81,6,61454,3974,62597,85,159,31,255
2137,15.009,Receive,255,0,6,65247,65535,65535,255,255,255,5
2138,15.009,Receive,255,0,6,65247,65535,65535,255,255,255,5
2139,15.025,Receive,255,82,6,61455,3968,62812,85,159,31,255
2140,15.025,Receive,255,82,6,61455,3968,62812,85,159,31,255
2141,15.029,Receive,255,0,6,65247,65535,65535,255,255,255,5
2142,15.029,Receive,255,0,6,65247,65535,65535,255,255,255,5
2143,15.049,Receive,255,0,6,65247,65535,65535,255,255,255,5
2144,15.049,Receive,255,0,6,65247,65535,65535,255,255,255,5
2145,15.052,Receive,255,81,6,61454,3974,62597,85,159,31,255
2146,15.052,Receive,255,81,6,61454,3974,62597,85,159,31,255
2147,15.070,Receive,255,0,6,65247,65535,65535,255,255,255,5
2148,15.070,Receive,255,0,6,65247,65535,65535,255,255,255,5
2149,15.075,Receive,255,82,6,61455,3968,62812,85,159,31,255
2150,15.075,Receive,255,82,6,61455,3968,62812,85,159,31,255
2151,15.089,Receive,255,0,6,65247,65535,65535,255,255,255,5
2152,15.089,Receive,255,0,6,65247,65535,65535,255,255,255,5
2153,15.102,Receive,255,81,6,61454,3974,62597,85,159,31,255
2154,15.102,Receive,255,81,6,61454,3974,62597,85,159,31,255
2155,15.109,Receive,255,0,6,65247,65535,65535,255,255,255,5
2156,15.109,Receive,255,0,6,65247,65535,65535,255,255,255,5
2157,15.125,Receive,255,82,6,61455,3968,62812,85,159,31,255
2158,15.125,Receive,255,82,6,61455,3968,62812,85,159,31,255
2159,15.130,Receive,255,0,6,65247,65535,65535,255,255,255,5
2160,15.130,Receive,255,0,6,65247,65535,65535,255,255,255,5
2161,15.149,Receive,255,0,6,65247,65535,65535,255,255,255,5
2162,15.149,Receive,255,0,6,65247,65535,65535,255,255,255,5
2163,15.152,Receive,255,81,6,61454,3974,62597,85,159,31,255
2164,15.152,Receive,255,81,6,61454,3974,62597,85,159,31,255
2165,15.170,Receive,255,0,6,65247,65535,65535,255,255,255,5
2166,15.170,Receive,255,0,6,65247,65535,65535,255,255,255,5
2167,15.175,Receive,255,82,6,61455,3968,62812,85,159,31,255
2168,15.175,Receive,255,82,6,61455,3968,62812,85,159,31,255
2169,15.190,Receive,255,0,6,65247,65535,65535,255,255,255,5
2170,15.190,Receive,255,0,6,65247,65535,65535,255,255,255,5
2171,15.202,Receive,255,81,6,61454,3974,62597,85,159,31,255
2172,15.202,Receive,255,81,6,61454,3974,62597,85,159,31,255
2173,15.210,Receive,255,0,6,65247,65535,65535,255,255,255,5
2174,15.211,Receive,255,0,6,65247,65535,65535,255,255,255,5
2175,15.225,Receive,255,82,6,61455,3968,62812,85,159,31,255
2176,15.225,Receive,255,82,6,61455,3968,62812,85,159,31,255
2177,15.229,Receive,255,0,6,65247,65535,65535,255,255,255,5
2178,15.229,Receive,255,0,6,65247,65535,65535,255,255,255,5
2179,15.249,Receive,255,0,6,65247,65535,65535,255,255,255,5
2180,15.249,Receive,255,0,6,65247,65535,65535,255,255,255,5
2181,15.252,Receive,255,81,6,61454,3974,62597,85,159,31,255
2182,15.252,Receive,255,81,6,61454,3974,62597,85,159,31,255
2183,15.269,Receive,255,0,6,65247,65535,65535,255,255,255,5
2184,15.269,Receive,255,0,6,65247,65535,65535,255,255,255,5
2185,15.275,Receive,255,82,6,61455,3968,62812,85,159,31,255
2186,15.275,Receive,255,82,6,61455,3968,62812,85,159,31,255
2187,15.289,Receive,255,0,6,65247,65535,65535,255,255,255,5
2188,15.289,Receive,255,0,6,65247,65535,65535,255,255,255,5
2189,15.302,Receive,255,81,6,61454,3974,62597,85,159,31,255
2190,15.302,Receive,255,81,6,61454,3974,62597,85,159,31,255
2191,15.309,Receive,255,0,6,65247,65535,65535,255,255,255,5
2192,15.309,Receive,255,0,6,65247,65535,65535,255,255,255,5
2193,15.325,Receive,255,82,6,61455,3968,62812,85,159,31,255
2194,15.325,Receive,255,82,6,61455,3968,62812,85,159,31,255
2195,15.330,Receive,255,0,6,65247,65535,65535,255,255,255,5
2196,15.330,Receive,255,0,6,65247,65535,65535,255,255,255,5
2197,15.349,Receive,255,0,6,65247,65535,65535,255,255,255,5
2198,15.349,Receive,255,0,6,65247,65535,65535,255,255,255,5
2199,15.352,Receive,255,81,6,61454,3974,62593,85,159,31,255
2200,15.352,Receive,255,81,6,61454,3974,62593,85,159,31,255
2201,15.370,Receive,255,0,6,65247,65535,65535,255,255,255,5
2202,15.370,Receive,255,0,6,65247,65535,65535,255,255,255,5
2203,15.375,Receive,255,82,6,61455,3968,62812,85,159,31,255
2204,15.375,Receive,255,82,6,61455,3968,62812,85,159,31,255
2205,15.389,Receive,255,0,6,65247,65535,65535,255,255,255,5
2206,15.389,Receive,255,0,6,65247,65535,65535,255,255,255,5
2207,15.402,Receive,255,81,6,61454,3974,62597,85,159,31,255
2208,15.402,Receive,255,81,6,61454,3974,62597,85,159,31,255
2209,15.410,Receive,255,0,6,65247,65535,65535,255,255,255,5
2210,15.410,Receive,255,0,6,65247,65535,65535,255,255,255,5
2211,15.425,Receive,255,82,6,61455,3968,62812,85,159,31,255
2212,15.426,Receive,255,82,6,61455,3968,62812,85,159,31,255
2213,15.431,Receive,255,0,6,65247,65535,65535,255,255,255,5
2214,15.431,Receive,255,0,6,65247,65535,65535,255,255,255,5
2215,15.449,Receive,255,0,6,65247,65535,65535,255,255,255,5
2216,15.450,Receive,255,0,6,65247,65535,65535,255,255,255,5
2217,15.452,Receive,255,81,6,61454,3974,62597,85,159,31,255
2218,15.452,Receive,255,81,6,61454,3974,62597,85,159,31,255
2219,15.470,Receive,255,0,6,65247,65535,65535,255,255,255,5
2220,15.470,Receive,255,0,6,65247,65535,65535,255,255,255,5
2221,15.475,Receive,255,82,6,61455,3968,62812,85,159,31,255
2222,15.475,Receive,255,82,6,61455,3968,62812,85,159,31,255
2223,15.490,Receive,255,0,6,65247,65535,65535,255,255,255,5
2224,15.490,Receive,255,0,6,65247,65535,65535,255,255,255,5
2225,15.502,Receive,255,81,6,61454,3974,62597,85,159,31,255
2226,15.502,Receive,255,81,6,61454,3974,62597,85,159,31,255
2227,15.509,Receive,255,0,6,65247,65535,65535,255,255,255,5
2228,15.509,Receive,255,0,6,65247,65535,65535,255,255,255,5
2229,15.525,Receive,255,82,6,61455,3968,62812,85,159,31,255
2230,15.525,Receive,255,82,6,61455,3968,62812,85,159,31,255
2231,15.530,Receive,255,0,6,65247,65535,65535,255,255,255,5
2232,15.530,Receive,255,0,6,65247,65535,65535,255,255,255,5
2233,15.550,Receive,255,0,6,65247,65535,65535,255,255,255,5
2234,15.550,Receive,255,0,6,65247,65535,65535,255,255,255,5
2235,15.552,Receive,255,81,6,61454,3974,62597,85,159,31,255
2236,15.552,Receive,255,81,6,61454,3974,62597,85,159,31,255
2237,15.570,Receive,255,0,6,65247,65535,65535,255,255,255,5
2238,15.570,Receive,255,0,6,65247,65535,65535,255,255,255,5
2239,15.575,Receive,255,82,6,61455,3976,62812,85,159,31,255
2240,15.575,Receive,255,82,6,61455,3976,62812,85,159,31,255
2241,15.590,Receive,255,0,6,65247,65535,65535,255,255,255,5
2242,15.590,Receive,255,0,6,65247,65535,65535,255,255,255,5
2243,15.602,Receive,255,81,6,61454,3974,62597,85,159,31,255
2244,15.602,Receive,255,81,6,61454,3974,62597,85,159,31,255
2245,15.610,Receive,255,0,6,65247,65535,65535,255,255,255,5
2246,15.610,Receive,255,0,6,65247,65535,65535,255,255,255,5
2247,15.625,Receive,255,82,6,61455,3976,62812,85,159,31,255
2248,15.626,Receive,255,82,6,61455,3976,62812,85,159,31,255
2249,15.630,Receive,255,0,6,65247,65535,65535,255,255,255,5
2250,15.630,Receive,255,0,6,65247,65535,65535,255,255,255,5
2251,15.650,Receive,255,0,6,65247,65535,65535,255,255,255,5
2252,15.650,Receive,255,0,6,65247,65535,65535,255,255,255,5
2253,15.652,Receive,255,81,6,61454,3984,62597,85,159,31,255
2254,15.652,Receive,255,81,6,61454,3984,62597,85,159,31,255
2255,15.670,Receive,255,0,6,65247,65535,65535,255,255,255,5
2256,15.670,Receive,255,0,6,65247,65535,65535,255,255,255,5
2257,15.675,Receive,255,82,6,61455,3976,62812,85,159,31,255
2258,15.675,Receive,255,82,6,61455,3976,62812,85,159,31,255
2259,15.690,Receive,255,0,6,65247,65535,65535,255,255,255,5
2260,15.690,Receive,255,0,6,65247,65535,65535,255,255,255,5
2261,15.702,Receive,255,81,6,61454,3984,62597,85,159,31,255
2262,15.702,Receive,255,81,6,61454,3984,62597,85,159,31,255
2263,15.710,Receive,255,0,6,65247,65535,65535,255,255,255,5
2264,15.710,Receive,255,0,6,65247,65535,65535,255,255,255,5
2265,15.725,Receive,255,82,6,61455,3976,62812,85,159,31,255
2266,15.725,Receive,255,82,6,61455,3976,62812,85,159,31,255
2267,15.730,Receive,255,0,6,65247,65535,65535,255,255,255,5
2268,15.730,Receive,255,0,6,65247,65535,65535,255,255,255,5
2269,15.749,Receive,255,0,6,65247,65535,65535,255,255,255,5
2270,15.749,Receive,255,0,6,65247,65535,65535,255,255,255,5
2271,15.752,Receive,255,81,6,61454,3974,62597,85,159,31,255
2272,15.752,Receive,255,81,6,61454,3974,62597,85,159,31,255
2273,15.770,Receive,255,0,6,65247,65535,65535,255,255,255,5
2274,15.770,Receive,255,0,6,65247,65535,65535,255,255,255,5
2275,15.775,Receive,255,82,6,61455,3976,62812,85,159,31,255
2276,15.775,Receive,255,82,6,61455,3976,62812,85,159,31,255
2277,15.790,Receive,255,0,6,65247,65535,65535,255,255,255,5
2278,15.790,Receive,255,0,6,65247,65535,65535,255,255,255,5
2279,15.802,Receive,255,81,6,61454,3984,62597,85,159,31,255
2280,15.802,Receive,255,81,6,61454,3984,62597,85,159,31,255
2281,15.810,Receive,255,0,6,65247,65535,65535,255,255,255,5
2282,15.810,Receive,255,0,6,65247,65535,65535,255,255,255,5
2283,15.825,Receive,255,82,6,61455,3976,62808,85,159,31,255
2284,15.825,Receive,255,82,6,61455,3976,62808,85,159,31,255
2285,15.830,Receive,255,0,6,65247,65535,65535,255,255,255,5
2286,15.831,Receive,255,0,6,65247,65535,65535,255,255,255,5
2287,15.850,Receive,255,0,6,65247,65535,65535,255,255,255,5
